tanggal,jam,deskripsi_transaksi,kategori,nominal,tipe_transaksi,metode_pembayaran,lokasi_merchant,status_transaksi,device_os,catatan_user,Nama Toko,Lokasi Toko,Terjual,Jumlah Ulasan,Rating,Diskon (%),Produk URL,id,review,rating,createdAt,lastComment,qtyItem,orderedAt,tagsData,replayComment,timeReplayComment
3/31/2023,12:03,Ongkos Urus Materai 10000 Kantor Pos Dan Admin Transfer Bank Beda,Lain-lain,4376.0,Pengeluaran,Dana,Bekasi,Berhasil,iOS 16,buat laporan,,,,,,,,,,,,,,,,,
9/16/2023,19:10,Carter Tambal Ban Tubeless Gegara Pas Hujan Deres,Transportasi,14725.0,Pengeluaran,ShopeePay,Depok,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
11/8/2023,20:25,Transaksi Lainnya,,280000.0,Pengeluaran,ovo,Depok,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,order rak sepatu 2 susun,Konsumsi,170000.0,,,,,,,three dots,Jakarta Timur,100+ terjual,100+ ulasan,4.9,0.0,https://www.tokopedia.com/three-dots/rak-sepatu-2-susun-krisbow-original,,,,,,,,,,
3/10/2023,15:49,Halodoc Spesialis Dalam Puskesmas Terdekat Aja,Kesehatan,99000.0,Pengeluaran,GOPAY,jkt,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
9/13/2021,06:09,Dollar Cost Averaging Deposito Bca Setahun,Investasi,191717.0,Pengeluaran,GOPAY,Surabaya,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
7/22/2023,21:02,Terima Profit Jual Crypto Dan Cashback Ovo Paylater,Pendapatan,245689.0,Pemasukan,QRIS,Online,Berhasil,Android 14,buat laporan,,,,,,,,,,,,,,,,,
5/19/2023,09:13,Nyumbang Uang Kas Kelas Bendahara Dan Ongkir Anteraja Same Day,Lain-lain,15187.0,Pengeluaran,QRIS,Bandung,Pending,Android 13,pake promo,,,,,,,,,,,,,,,,,
9/1/2024,7:47,Ngelunasin Pulsa Telkomsel Kaget Bulan Depan Lunas Amin,Tagihan,804000.0,Pengeluaran,Mandiri,SBY,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
4/6/2021,14:55,Ngelunasin Paket Data By.U 50Gb Telat Sehari Kena Denda,Tagihan,424271.0,Pengeluaran,Transfer Bank,Bandung,Berhasil,iOS 16,pake promo,,,,,,,,,,,,,,,,,
,,ORI DIAGNOSIS FISIS,Belanja,39000.0,,,,,,,Laborabookjkt2,Jakarta Timur,2 terjual,,5.0,0.0,https://www.tokopedia.com/search?q=ORI+DIAGNOSIS+FISIS+PADA+ANAK,,,,,,,,,,
,,Paket Ayam Mas Agus pake Grab,Konsumsi,133000.0,Pengeluaran,,,,,,,,,,,,,a89906d1-9df7-4559-94a5-3fbe0f80d793,tidak sesuai pesanan 😭,1.0,2022-11-01T17:25:54.56006+07:00,,2.0,2022-11-01T09:53:13.283409Z,,,
12/5/2022,07:02,Bonus Cashback Ovo Paylater Dan Nge-Mc Acara Kampus,Pendapatan,408823.0,Pemasukan,LinkAja,Jakarta,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
12/9/2021,19:16,"Ke Mall Liat-Liat, Beli Bensin Mrt Jakarta Hi",Transportasi,3010.0,Pengeluaran,Transfer Bank,Depok,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
3/7/2023,15:55,Transaksi Lainnya,,590000.0,Pengeluaran,Gopay,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
3/4/2022,07:14,Setor Kredivo Limit Baru,Tagihan,54847.0,Pengeluaran,Dana,Bandung,Berhasil,Android 13,pake promo,,,,,,,,,,,,,,,,,
,,Black Pepper Mas Agus di warung langganan,Konsumsi,104000.0,Pengeluaran,,,,,,,,,,,,,ebe72cb7-ed73-4bc4-9b5c-280e827ffc4d,"daging keras dan tipis sekali, tdk seperti biasa",2.0,2020-01-09T20:00:40.431+07:00,,2.0,2020-01-09T09:31:32.664902Z,,,
,,Nitip PPKM level,Konsumsi,75000.0,Pengeluaran,,,,,,,,,,,,,32f96be2-d393-4940-967a-0c48ee6533da,selalu enak sudah langganan,5.0,2022-08-12T09:56:37.090197+07:00,,1.0,2022-08-11T07:31:35.31911Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_PORTION,,
1/19/2024,11:55,Beli Tiket Youtube Premium No Iklan Dan Netflix Premium 4K,Hiburan,39000.0,Pengeluaran,OVO,tangsel,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
10/4/2021,12:14,Hodl Reksadana Pasar Uang Bibit,Investasi,1435608.0,Pengeluaran,Transfer Bank,Bogor,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
9/21/2024,10:31,Dapat Jual Akun Ml Mythic Buat Nabung Saham,Pendapatan,3213.0,Pemasukan,QRIS,Online,Berhasil,iOS 16,buat laporan,,,,,,,,,,,,,,,,,
8/7/2022,21:47,Hodl Sbn Ritel Obligasi Negara,Investasi,1780431.0,Pengeluaran,GOPAY,Bandung,Berhasil,iOS 17,buat laporan,,,,,,,,,,,,,,,,,
11/10/2023,17:11,Biaya Vitamin C Ipi Botol Kecil Dan Halodoc Spesialis Dalam,Kesehatan,432000.0,Pengeluaran,CASH,Depok,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Order Sony WH-ULT900N ULT,Belanja,2350000.0,,,,,,,Sony Official Store,Jakarta,250+ terjual,150 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=Sony+WH-ULT900N,,,,,,,,,,
6/18/2023,21:11,Admin Transfer Bank Beda Wajib Banget Dibayar,Lain-lain,4243.0,Pengeluaran,Transfer Bank,Depok,Berhasil,Android 14,pake promo,,,,,,,,,,,,,,,,,
,,bungkus tude goreng toko langganan,Konsumsi,17000.0,Pengeluaran,,,,,,,,,,,,,532da326-4428-4cdf-85ee-0e8148f92548,"langganan dari duluuuu , bersih enak tapi minusnya selalu kurang pedes hihihi ⭐⭐⭐⭐⭐",5.0,2022-06-06T09:30:38.982827+07:00,,2.0,2022-06-05T03:31:47.233295Z,,,
,,Checkout PRIMA CLASSE AS-12 -,Belanja,99000.0,,,,,,,PRIMA CLASSE,Jakarta Selatan,8 terjual,8 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=PRIMA+CLASSE+AS-12+Flatshoes+Loafers+Wanita,,,,,,,,,,
4/12/2023,17:33,Bakar Uang Buat Vidio Premier Liga Inggris,Hiburan,202000.0,Pengeluaran,CASH,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,"20""-28"" Koper Full Aluminium",Belanja,1070000.0,,,,,,,Metaverse Official Store,Kab. Tangerang,100+ terjual,100 ulasan,4.9,0.0,https://www.tokopedia.com/metaverse/20-28-koper-full-aluminium-koper-anti-pecah-murah-b002,,,,,,,,,,
,,beli kakha x alyssa,Transportasi,188000.0,,,,,,,Kakha Official,Kota Administrasi Jakarta Selatan,250+ terjual,250+ ulasan,4.8,53.0,https://www.tokopedia.com/search?st=product&q=mukena+kakha+alyssa,,,,,,,,,,
,,order usus crispy (ussy),Belanja,50000.0,,,,,,,Theking-store,Kota Tangerang Selatan,250+ terjual,100+ ulasan,4.9,0.0,https://www.tokopedia.com/theking-store,,,,,,,,,,
,,checkout coucou dog food balance,Belanja,59872.0,,,,,,,Coucou Official Store,Bekasi,100+ terjual,45 ulasan,5.0,5.0,https://www.tokopedia.com/coucou/coucou-dog-food-balance-freeze-dried-raw-lamb-1kg,,,,,,,,,,
,,Order Lampu LED Modul 3Mata,Belanja,1926.0,,,,,,,Tokopedia Seller,Indonesia,100+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=LED%20Modul%20RGB,,,,,,,,,,
11/29/2023,8:05,Cicil Wifi Indihome 30Mbps Pake Gopay Coins,Tagihan,127000.0,Pengeluaran,GOPAY,,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Checkout BASRENG PEDAS DAUN JERUK,Belanja,65000.0,,,,,,,Elwandaid,Kota Bekasi,15 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/elwandaid/basreng-pedas-daun-jeruk-baso-goreng-basreng-ikan-fillet-1-kilo,,,,,,,,,,
,,order keset karpet pvc mie,Konsumsi,78000.0,,,,,,,YUGEN Official,Kota Administrasi Jakarta Barat,1rb+ terjual,0 ulasan,4.9,48.0,https://www.tokopedia.com/search?st=product&q=Keset%20Karpet%20PVC%20Mie%20Bihun%20Keset%20Pintu%20Lobby%20YUGEN,,,,,,,,,,
,,checkout sekai sfn-1620 stand,Transportasi,250000.0,,,,,,,Toko Tian Elektrik,Jakarta Timur,100+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/tianelektronik/sekai-sfn-1620-stand-fan-16-inch,,,,,,,,,,
3/14/2022,09:43,Bayar Cek Darah Lab Prodia Dan Masker Medis Sensi 1 Box,Kesehatan,131384.0,Pengeluaran,Transfer Bank,Bogor,Berhasil,Android 13,buat laporan,,,,,,,,,,,,,,,,,
1/7/2024,5:57,Grabfood Seblak Prasmanan Dekat Kampus,Konsumsi,158000.0,Pengeluaran,OVO,,Berhasil,iOS 16,jangan pedes,,,,,,,,,,,,,,,,,
2/3/2024,12:28,"Biar Bersih Wangi, Benerin Cairan Karbol Wipol",Tempat Tinggal,17521.0,Pengeluaran,Transfer Bank,Depok,Berhasil,iOS 16,pake promo,,,,,,,,,,,,,,,,,
13/11/2023,1:40,Transaksi Lainnya,,114000.0,Pengeluaran,Gopay,tangsel,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,beli azarine magic colour,Kesehatan,47500.0,,,,,,,Azarine Cosmetic Official Store,Jakarta,100+ terjual,0 ulasan,4.9,0.0,https://www.tokopedia.com/azarinecosmetic/azarine-magic-colour-lip-serum-3-5-ml,,,,,,,,,,
5/3/2024,8:59,Cair Uang Jualan Seblak Online Dan Bagi Hasil Bisnis Temen,Pendapatan,9933000.0,Pemasukan,Cash,jkt,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
7/26/2023,9:45,Auto Debet Paylater Shopee Kemarin Pas Pake Gopay Coins,Tagihan,884000.0,Pengeluaran,GOPAY,tangsel,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,checkout semen gresik kemasan,Investasi,67500.0,,,,,,,Surabaya Material Online,Surabaya,30+ terjual,30 ulasan,5.0,0.0,https://www.tokopedia.com/search?st=product&q=semen+gresik+1+sak,,,,,,,,,,
,,checkout frame 9 inch mitsubishi,Transportasi,165000.0,,,,,,,Depok Audio Part,Depok,15+ terjual,10 ulasan,4.9,0.0,https://www.tokopedia.com/p/frame-9-inch-mitsubishi-pajero-triton-2015,,,,,,,,,,
,,tadi pesen matcha 1l pak min,Konsumsi,72000.0,Pengeluaran,,,,,,,,,,,,,dc340b92-855f-4ace-9fe5-deeb19473155,"Kemasan yg menarik, hrg ketika promo yg menggoda. Rasa sesuai selera",5.0,2022-02-22T11:15:25.526553+07:00,,1.0,2022-02-21T02:28:37.314702Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
11/30/2021,19:08,Topup Kredivo Limit Baru Karena Biar Gak Mati Lampu,Tagihan,190858.0,Pengeluaran,Transfer Bank,Online,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
5/9/2022,20:21,Bayar Tagihan Kosan Induk Dan Wifi Indihome 30Mbps,Tagihan,148009.0,Pengeluaran,Dana,Bekasi,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
14/03/2024,10:06,Sewa Biliar Bareng Temen Tongkrongan Lagi Buat Push Rank Epic,Hiburan,385000.0,Pengeluaran,GOPAY,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Order Kompor Gas 1,Belanja,172000.0,,,,,,,Jualelektronikrumah,Jakarta Utara,1 terjual,1 ulasan,5.0,0.0,https://www.tokopedia.com/jualelektronikrumah/kompor-gas-1-tungku-stove-quantum-qgc101r-kualitas-terbaik,,,,,,,,,,
,,checkout cetaphil gentle skin cleanser,Kesehatan,40960.0,,,,,,,Halodoc Official Store,Kab. Tangerang,100+ terjual,100+ ulasan,5.0,0.0,https://www.tokopedia.com/halodoc/cetaphil-gentle-skin-cleanser-59-ml-skincare,,,,,,,,,,
,,Checkout PLC - Buku,Transportasi,222999.0,,,,,,,Plc Pekanbaru,Pekanbaru,21 terjual,21 ulasan,5.0,50.0,https://www.tokopedia.com/plcpekanbaru/plc-buku-sma-taruna-nala-2026-spesial-bank-soal-terupdate-tryout-online,,,,,,,,,,
3/28/2021,11:18,Pemasukan Dari Hadiah Lomba 17An,Pendapatan,832220.0,Pemasukan,GOPAY,Surabaya,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,panas 1 cabang tangerang di abang-abang,Konsumsi,58000.0,Pengeluaran,,,,,,,,,,,,,28f736bf-6078-42cd-acb1-5074c948b317,"Lain kali, klo produk tidak tersedia itu diupdate dong di menu. Mcd itu kan super partner, sekali orderan udh masuk gak bisa di cancel. Kalo info ketersediaan produk gak update, customer yg rugi.",3.0,2020-07-09T10:09:32.393+07:00,,2.0,2020-07-08T18:05:15.906394Z,,,
,,evchome wallpaper sticker,Belanja,30900.0,,,,,,,EVCHOME,Indonesia,10rb+ terjual,10rb+ ulasan,4.9,0.0,https://www.tokopedia.com/evchome/wallpaper-sticker-polos,,,,,,,,,,
12/9/2023,14:07,Konsul Halodoc Spesialis Dalam,Kesehatan,268000.0,Pengeluaran,ovo,Bandung,Pending,Android 12,,,,,,,,,,,,,,,,,,
1/31/2023,19:01,"Sakit Perut Gak Karuan, Periksa Promag Cair Sakit Maag",Kesehatan,20793.0,Pengeluaran,Cash,Tangerang,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,cod celana celia,Belanja,120000.0,,,,,,,Daily Pants Shop,Jakarta Pusat,50+ terjual,50 ulasan,4.8,0.0,https://www.tokopedia.com/search?st=product&q=celana+celia+daily+pants,,,,,,,,,,
,,Beli Sakumini Nail Clipper,Belanja,12000.0,,,,,,,Sakumini Official Store,Jakarta,223 sold,52 ulasan,4.9,0.0,https://www.tokopedia.com/sakuminiofficial/sakumini-nail-clipper-newborn-baby-gunting-kuku,,,,,,,,,,
12/15/2024,12:36,Koin Tokocrypto Tko Investasi Rutin Tiap Gajian,Investasi,928947.0,Pengeluaran,LinkAja,Depok,Berhasil,Android 12,buat laporan,,,,,,,,,,,,,,,,,
,,order pisang goreng ori,Konsumsi,33000.0,Pengeluaran,,,,,,,,,,,,,31df071d-d61e-4ea2-9117-b2750fdd7e60,mendoan enak. pisang tidK sesuai kabar. dan es batu tidak sesuai gambar .,3.0,2023-10-15T18:37:19.172867+07:00,,3.0,2023-10-15T03:17:39.830174Z,,,
,,Checkout Daging Raw Food Kelinci,Konsumsi,20000.0,,,,,,,Rabbit Meat Specialist,Indonesia,1rb+ terjual,1000 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=daging+raw+food+kelinci,,,,,,,,,,
,,beli carl & claire song,Belanja,279000.0,,,,,,,Carl & Claire Official,Jakarta,750+ terjual,750 ulasan,5.0,0.0,https://www.tokopedia.com/carlandclaire/carl-claire-song-of-the-youth-edp-30ml,,,,,,,,,,
,,checkout buku memang jodoh,Belanja,109650.0,,,,,,,Tokopedia Seller,Indonesia,0 terjual,0 ulasan,0.0,0.0,https://www.tokopedia.com/search?st=product&q=Buku%20Memang%20Jodoh%20Marah%20Rusli,,,,,,,,,,
9/4/2024,14:33,Dollar Cost Averaging Saham Bbca Bank Bca Gegara Lagi Turun Harga Diskon,Investasi,760000.0,Pengeluaran,OVO,Surabaya,Berhasil,iOS 17,jangan pedes,,,,,,,,,,,,,,,,,
,,tadi pesen original salmon mentai warung sebelah,Konsumsi,53000.0,Pengeluaran,,,,,,,,,,,,,de7a4b64-e955-4fb4-b0b8-ffee7f947f5a,mantappu djiwa ,5.0,2022-05-31T14:08:59.555112+07:00,,1.0,2022-05-31T06:35:26.12726Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_FRESHNESS,,
12/21/2021,07:10,Check-Up Jamu Pegal Linu Sidomuncul Dan Vitamin C Ipi Botol Kecil,Kesehatan,41600.0,Pengeluaran,ShopeePay,Jakarta,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
12/11/2023,16:35,Sewa Rental Ps5 Sejam,Hiburan,189000.0,Pengeluaran,Mandiri,Jakarta,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Diskon Lampu Hias,Konsumsi,1069440.0,,,,,,,Ziyantoko33,Jakarta Pusat,0 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/rekomendasi/diskon-lampu-hias-gantung-minimalis-susun-818-3-bk-ziyantoko33,,,,,,,,,,
,,Order Gelang Emas Dotty,Investasi,2313000.0,,,,,,,Toko Mas Bintang Mas,Semarang,0 terjual,270 ulasan,5.0,0.0,https://www.tokopedia.com/masbintang/gelang-emas-dotty-yellowgold-kadar-17k-1-02,,,,,,,,,,
,,BUBUR AYAM Bu Ani deket kampus,Konsumsi,96000.0,Pengeluaran,,,,,,,,,,,,,4b90bfc0-bb31-448c-a6b1-289e1c1aa274,"pesenan buat anak diponpes jadi tidsk tau rasanya,mudah""an anak saya suka",5.0,2022-02-10T14:14:22.1386+07:00,,1.0,2022-02-09T23:24:24.883943Z,,,
11/15/2023,14:47,Transaksi Lainnya,,,Pengeluaran,qris,Bdg,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
11/21/2022,15:03,Nge-Mc Acara Kampus Dari Client Luar,Pendapatan,5552.0,Pemasukan,Dana,Online,Pending,Android 13,,,,,,,,,,,,,,,,,,
3/29/2022,09:41,Nabung Reksadana Pasar Uang Bibit Gegara Cicil Tiap Bulan Disiplin,Investasi,753741.0,Pengeluaran,GOPAY,Jakarta,Berhasil,iOS 16,buat laporan,,,,,,,,,,,,,,,,,
2/26/2021,20:07,Auto Debet Bpjs Kesehatan Kelas 3,Tagihan,286400.0,Pengeluaran,GOPAY,Majalaya Core,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
10/1/2023,18:23,Sewa Krl Commuter Line Buat Ke Stasiun Sudirman,Transportasi,10939.0,Pengeluaran,QRIS,Depok,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,nyobain nasi lele ca di abang-abang,Konsumsi,122000.0,Pengeluaran,,,,,,,,,,,,,556436ff-8f55-4e1e-aba1-b47bc4b860fe,perfect sekali enaaakk,5.0,2020-04-18T23:54:47.835+07:00,,1.0,2020-04-18T15:54:10.177358Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
,,Totebag Harimau Eksklusif,Belanja,299000.0,,,,,,,SANCRAFT,Jakarta Timur,9 terjual,9 ulasan,5.0,0.0,https://www.tokopedia.com/sancraft/totebag-harimau-eksklusif,,,,,,,,,,
3/15/2024,12:10,"Kalah Taruhan Bola, Booking Vidio Premier Liga Inggris",Hiburan,348000.0,Pengeluaran,QRIS,SBY,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Checkout Gantungan Kunci Kait Multifungsi,Belanja,8000.0,,,,,,,Pink.gallery,Kota Administrasi Jakarta Barat,10rb+ terjual,2rb ulasan,4.8,57.0,https://www.tokopedia.com/search?q=gantungan+kunci+kait+multifungsi+stainless,,,,,,,,,,
,,Order POWERSOIL Pupuk Organik,Belanja,6750.0,,,,,,,Bandung Organic,Kota Bandung,250+ terjual,250 ulasan,4.9,0.0,https://www.tokopedia.com/search?st=product&q=POWERSOIL+Pupuk+Organik+Asam+Humat,,,,,,,,,,
,,paket speaker toa masjid,Belanja,2050000.0,,,,,,,Manto Elektronik,Bekasi,40+ terjual,40 ulasan,5.0,0.0,https://www.tokopedia.com/manto-elektronik/paket-toa-masjid-01,,,,,,,,,,
4/5/2023,16:27,Naik Flazz Bca Card,Transportasi,180000.0,Pengeluaran,GOPAY,Tangerang,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
5/13/2023,17:34,Nabung Reksadana Sucorinvest Equity Dan Emas Antam 1 Gram,Investasi,1129285.0,Pengeluaran,ShopeePay,Online,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
4/3/2024,20:50,"Otomatis Potong Saldo, Ngelunasin Akulaku Cicilan Hp",Tagihan,55000.0,Pengeluaran,ovo,,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,kayu sonokeling full,Belanja,15000.0,,,,,,,Toko Kayu Terpercaya,Kab. Lumajang,40+ terjual,40 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=kayu+sonokeling,,,,,,,,,,
6/6/2023,6:35,Air Pdam Bulanan Bulan Depan Lunas Amin,Tagihan,685000000.0,Pengeluaran,QRIS,tangsel,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
5/10/2024,21:24,Bayar Flazz Bca Card Dan Bensin Pertalite Spbu,Transportasi,42684.0,Pengeluaran,OVO,Bogor,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Checkout Press Play ATLAS,Belanja,299000.0,,,,,,,Press Play ID,Jakarta,100+ terjual,25 ulasan,5.0,0.0,https://www.tokopedia.com/pressplay/press-play-atlas-wireless-ergo-gaming-mouse,,,,,,,,,,
5/30/2022,12:39,Alhamdulillah Cair Kembalian Warung Nasi Alhamdulillah Cair,Pendapatan,277763.0,Pemasukan,LinkAja,Surabaya,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,beli promo!!! gula merah/gula jawa,Konsumsi,25000.0,,,,,,,Sang Rempah,Kota Tangerang Selatan,500+ terjual,36 ulasan,4.9,0.0,https://www.tokopedia.com/sang-rempah/promo-gula-merah-gula-jawa-1-kg,,,,,,,,,,
3/15/2023,4:27,"Pulang Pergi, Naik Flazz Bca Card",Transportasi,,Pengeluaran,qris,,Pending,Android 13,segera proses ya,,,,,,,,,,,,,,,,,
6/30/2021,17:08,Bakar Uang Buat Spotify Family Plan Gegara Buat Malam Minggu,Hiburan,185096.0,Pengeluaran,GOPAY,Depok,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
12/2/2022,21:16,Ongkos Urus Kondangan Temen Sma,Lain-lain,10228.0,Pengeluaran,Transfer Bank,Bogor,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
5/17/2024,12:46,Alokasi Bitcoin Btc Diversifikasi Biar Aman,Investasi,1494282.0,Pengeluaran,OVO,Online,Berhasil,Android 12,buat laporan,,,,,,,,,,,,,,,,,
,,Beli Frame Kacamata Pria,Belanja,385000.0,,,,,,,X Cent Eyewear,Jakarta Pusat,20+ terjual,8 ulasan,5.0,0.0,https://www.tokopedia.com/search?st=product&q=Frame%20Kacamata%20Pria%20Sporty%20X%20Cent,,,,,,,,,,
5/21/2023,23:40,Sedekah Print Skripsi Berwarna Jilid Apes Banget Kena Tilang,Lain-lain,106879.0,Pengeluaran,Dana,Bogor,Berhasil,Android 14,pake promo,,,,,,,,,,,,,,,,,
7/30/2023,10:31,Topup Pulsa Telkomsel Kaget,Tagihan,606000.0,Pengeluaran,ovo,Jakarta,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Lumpia langganan di kantin,Konsumsi,76000.0,Pengeluaran,,,,,,,,,,,,,aa2eeb54-52ea-4225-bfbd-c2ce389f2577,"Pengalaman pick up kalau restonya lagi rame banget makanan udah jadi di meja server tapi belum ditandai pesanan siap seharusnya alurnya orang bagian server cepat mengabari ke kasir untuk menandai pesanan sudah siap biar lebih efisien dan cepat jadi pelanggan tahu kalau makanan sudah jadi... Soalnya ini saya geser-geser terus baru ditandai, Kalau nggak saya geser-geser berulang kali tidak ditandai",5.0,2021-08-01T12:35:12.757192+07:00,,3.0,2021-08-01T04:12:14.350177Z,,,
,,Keset Handuk Hotel Putih,Belanja,95000.0,,,,,,,SoulmateBedsheet,Indonesia,100+ terjual,100+ ulasan,5.0,0.0,https://www.tokopedia.com/soulmatebedsheet,,,,,,,,,,
,,"Order Granola (Makanan Halal,",Konsumsi,18900.0,,,,,,,granovaid,Tangerang,2rb+ terjual,0 ulasan,5.0,34.0,https://www.tokopedia.com/granovaid,,,,,,,,,,
2/6/2023,7:47,Grabfood Ayam Geprek Bensu Mumpung Lewat,Konsumsi,104000.0,Pengeluaran,QRIS,Bandung,Berhasil,Windows Web,warna hitam,,,,,,,,,,,,,,,,,
10/14/2023,12:44,Sikat Seblak Prasmanan Dan Sate Taichan Senayan,Konsumsi,17000.0,Pengeluaran,BCA Virtual Account,Bdg,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,pesen mie iblis bang jago deket kosan,Konsumsi,50000.0,Pengeluaran,,,,,,,,,,,,,e06e6e38-0044-411a-8bbd-0610d324bb30,baru kali ini pedesnya pas di lidah,4.0,2022-12-18T12:46:07.681243+07:00,,2.0,2022-12-18T04:45:22.396859Z,CANNED_RESPONSE_CUTLERY_INCORRECT,,
,,Bungkus Boci Bandung - pake Grab,Konsumsi,110000.0,Pengeluaran,,,,,,,,,,,,,260823dc-9207-42d0-97b3-c8cec8429d24,"Kebabnya masih enak, cm ada yg gosong.. 
Untuk baso acinya sangat mengecewakan. udah kali kedua pesan baso aci, rasanya kurang sekali. Acinya belum matang. Pokoknya sampai sini harus masak ulang. Bumbunya kurang kuat, hanya seperti bumbu mi instan. Cuanki alootttt. Sukro dan bbrp printilan alot dan kerasss. Semoga ke depannya bisa diperbaiki. ",2.0,2023-05-14T14:04:36.219332+07:00,"{'id': '39eeb3fb-e333-4cf0-b917-94192aca3b92', 'text': 'halo kak Difla Fadia Ulya, terima kasih atas ulasannya ya, sesuai request kaka yg MEMINTA KUAH DIPISAH, tentunya perlu dipahami ya bahwa kuah wajib dipanasin ulang ya apabila diterima dalam keadaan hangat/dingin dan semua isian harus dimasukkan kedalam kuah yg mendidih, karena semua isian sudah matang oven (bukan mentah) namun tidak bisa dikonsumsi apabila belum terendam kuah panas. Kuahnya saja apabila kakak icip maka cenderung asin, namun apabila sudah tercampur dg isian boci/cuanki maka akan keluar rasa umami/gurihnya. Semoga mudah dipahami ya penjelasan diatas, analoginya sama seperti bakwan Kawi, apabila kuah pisah lalu dicampur dg kuah yg sdh dingin maka akan alot sekali seperti sandal. Terima kasih.', 'createdAt': '2023-05-17T20:55:11.57048857+07:00', 'author': {'fullName': 'Difla Fadia Ulya', 'isMerchant': True}}",2.0,2023-05-13T13:54:46.956773Z,,"halo kak Difla Fadia Ulya, terima kasih atas ulasannya ya, sesuai request kaka yg MEMINTA KUAH DIPISAH, tentunya perlu dipahami ya bahwa kuah wajib dipanasin ulang ya apabila diterima dalam keadaan hangat/dingin dan semua isian harus dimasukkan kedalam kuah yg mendidih, karena semua isian sudah matang oven (bukan mentah) namun tidak bisa dikonsumsi apabila belum terendam kuah panas. Kuahnya saja apabila kakak icip maka cenderung asin, namun apabila sudah tercampur dg isian boci/cuanki maka akan keluar rasa umami/gurihnya. Semoga mudah dipahami ya penjelasan diatas, analoginya sama seperti bakwan Kawi, apabila kuah pisah lalu dicampur dg kuah yg sdh dingin maka akan alot sekali seperti sandal. Terima kasih.",2023-05-17T20:55:11.57048857+07:00
