tanggal,deskripsi_transaksi,kategori,nominal
2023-11-17,beli jodoh pilihan allah -,Belanja,44000.0
2021-06-08,nasi ayam bakar,Konsumsi,144000.0
2023-01-03,photobox,Hiburan,423000.0
2023-07-03,nyicil kopi sachet,Belanja,959000.0
2021-08-12,gofood sate,Konsumsi,59000.0
2021-08-24,beli rocket 2,Konsumsi,31000.0
2024-08-03,souvenir tali id card,Belanja,2800.0
2023-02-04,beli omidoki t-shirt black,Belanja,68211.0
2023-06-03,pesen mie gacoan lv,Konsumsi,58000.0
2023-01-31,pesen dsm reguler mozarella-kebab,Konsumsi,147000.0
2023-09-26,checkout 50 bakso ayam,Belanja,33000.0
2023-11-16,order creamsie whimsie v3 katcha,Belanja,136000.0
2023-10-27,token listrik,Tagihan,121000.0
2023-02-11,order bandana ciput 4,Belanja,3499.0
2023-05-12,nyicil homedoki cloud series/ kasur,Belanja,449000.0
2023-04-29,gofood nasi goreng,Konsumsi,82000.0
2023-08-06,bayar wifi first media,Tagihan,412000.0
2023-02-18,nyicil ultramat - keset kaki,Belanja,34200.0
2023-12-26,nyicil kertas f4 75,Belanja,53000.0
2024-07-08,nyicil jepit jepitan fashion,Belanja,9000.0
2023-11-12,nyicil piring makan keramik,Belanja,19999.0
2023-04-30,order 1pcs gantungan kunci label,Belanja,286.0
2023-04-11,beli list wall moulding gypsum,Belanja,11000.0
2023-08-23,paket data xl,Tagihan,470000.0
2023-04-03,nupon steamer panci,Belanja,85000.0
2021-05-05,beli lumpia,Konsumsi,143000.0
2024-01-15,bibit,Investasi,1004000.0
2023-01-25,bli sarung tangan,Belanja,299000.0
2022-09-29,gofood sop merah balungan,Konsumsi,63000.0
2024-05-20,consina alpamayo jaket gunung,Belanja,450000.0
2023-09-01,grabfood jco,Konsumsi,66000.0
2024-11-17,order kahf skincare cowo |,Belanja,26582.0
2023-04-20,order [special best sale] brightening,Belanja,69000.0
2023-12-30,order gaming rgb mouse and,Belanja,119500.0
2023-11-13,nyicil scvcn kapvoe kacamata,Belanja,56458.0
2024-06-28,gantungan kunci keychain ride,Belanja,14151.0
2023-02-02,admin mandiri,Lain-lain,343000.0
2019-11-27,gofood mendoan,Konsumsi,102000.0
2024-04-26,beli beaute basique blender,Belanja,38000.0
2022-02-20,gofood nasi ayam geprek,Konsumsi,113000.0
2024-09-21,nyicil bynissa-thalia vest-outer-cardigan-bordir-luaran-fashion-stylish-ootd hijab,Belanja,349000.0
2024-12-03,beli hita catun knit top,Belanja,102500.0
2023-12-07,ongkir anteraja,Lain-lain,16000.0
2023-09-11,admin bni,Lain-lain,150000.0
2023-08-13,kotak amal,Lain-lain,179000.0
2023-04-11,order anak raja beras,Belanja,150000.0
2024-01-13,uang sampah kos,Tempat Tinggal,404000.0
2023-08-18,checkout shopee,Belanja,935000.0
2023-06-29,iuran rt,Tagihan,158000.0
2023-11-28,makan seblak,Konsumsi,21000.0
2024-07-01,beli kalibre handuk suede,Belanja,129000.0
2023-04-03,beli missha snail 3d,Belanja,13000.0
2024-01-20,face wash,Belanja,30000.0
2021-10-12,beli paket hemat mcnuggets,Konsumsi,127000.0
2024-02-12,beli relx mod vape,Belanja,100000.0
2023-06-20,ongkir grabexpress,Lain-lain,484000.0
2023-02-25,denda perpus,Lain-lain,344000.0
2021-09-06,beli telur rebus,Konsumsi,33000.0
2023-07-22,ojol ke klinik,Transportasi,129000.0
2024-01-28,paket data xl,Tagihan,790000.0
2024-12-30,nyicil emco mainan mobil-mobilan emco,Belanja,119920.0
2020-09-25,jajan paha atas,Konsumsi,109000.0
2020-10-18,gofood paket lele,Konsumsi,124000.0
2021-11-01,beli beef alfredo medium,Konsumsi,123000.0
2023-01-03,order barbie self-care spa day,Belanja,209930.0
2023-03-02,tagihan pdam,Tagihan,146000.0
2022-07-20,jajan tart redvelvet diameter,Konsumsi,121000.0
2023-12-07,laundry kiloan,Tempat Tinggal,447000.0
2023-11-13,byr bpjs,Tagihan,968000.0
2023-08-23,konsul alodokter,Kesehatan,318000.0
2022-08-22,gofood mie setan lv,Konsumsi,28000.0
2021-09-13,combo kenyang,Konsumsi,108000.0
2024-12-20,beli en living broom &,Belanja,289000.0
2023-03-20,beli bracket woodpanel / wallboard,Belanja,1999.0
2024-02-24,shopeefood seafood ayu,Konsumsi,150000.0
2023-06-26,ongkir gosend,Lain-lain,148000.0
2024-09-22,order hijab segi empat paris,Belanja,17777.0
2024-08-02,beli softex daun sirih 23,Belanja,26999.0
2024-04-07,langganan chatgpt,Hiburan,368000.0
2021-02-18,jajan berteaga milk,Konsumsi,65000.0
2022-01-25,beli wakame salad,Konsumsi,78000.0
2023-04-19,nyicil topi polo pink original,Belanja,149000.0
2024-03-27,bensin dexlite,Transportasi,15000.0
2023-05-11,tagihan kartu kredit,Tagihan,769000.0
2024-06-30,beli o.two.o mascara 3d black,Belanja,33500.0
2020-03-13,gofood ayam pop -,Konsumsi,124000.0
2023-02-19,beli kerak telor,Konsumsi,170000.0
2022-08-24,gado -,Konsumsi,29000.0
2024-05-04,checkout himalaya purifying neem,Belanja,26000.0
2024-12-16,checkout smartwatch olahraga 115 fitness,Belanja,50490.0
2023-08-22,sewa lapangan voli,Kesehatan,172000.0
2022-11-16,jajan nasi + 4,Konsumsi,150000.0
2023-05-05,jajan lotek double,Konsumsi,27000.0
2023-08-10,jajan nasi rendang,Konsumsi,69000.0
2024-02-18,pre-workout,Kesehatan,281000.0
2023-12-23,iuran rt,Tagihan,586000.0
2021-08-07,gofood chicken gyoza,Konsumsi,148000.0
2022-06-28,pesen mango tea,Konsumsi,128000.0
2023-02-21,nyicil minuman kaleng,Belanja,506000.0
2023-06-06,langganan chatgpt,Hiburan,21000.0
2024-11-15,nyicil karpet lantai kamar,Belanja,190000.0
2023-12-14,jajan basreng,Konsumsi,171000.0
2023-10-30,servis motor,Transportasi,191000.0
2022-04-14,grabfood 22 tusuk,Konsumsi,28000.0
2023-12-20,order linestrue tas selempang,Belanja,37800.0
2021-08-04,grabfood sop ayam +,Konsumsi,108000.0
2023-01-08,tiket lrt,Transportasi,13000.0
2023-04-04,beli gabag kids botol minum,Belanja,92070.0
2023-12-01,boneka dani 1meter profesi,Belanja,385000.0
2023-11-22,ayam goreng,Konsumsi,16000.0
2023-12-13,order biodef body wash,Belanja,81360.0
2024-08-29,order buku novel parable,Belanja,135000.0
2023-10-11,topup flazz,Transportasi,158000.0
2021-01-24,nasi dada lembut,Konsumsi,138000.0
2023-10-11,denda telat bayar,Lain-lain,493000.0
2022-05-25,grabfood berry bean,Konsumsi,128000.0
2024-07-12,beli eyeshadow implora 12 warna,Belanja,22500.0
2023-04-21,nyicil [1pack 10pcs] gantungan baju,Belanja,34249.0
2024-10-18,beli penghapus ajaib (magic,Belanja,5000.0
2023-08-17,plester,Kesehatan,180000.0
2024-09-30,checkout basreng pedas daun,Belanja,30250.0
2023-11-19,beli super bensu,Konsumsi,147000.0
2024-02-05,sarung bantal/guling waterproof anti,Belanja,35000.0
2023-09-12,ipl apartemen,Tempat Tinggal,587000.0
2024-04-24,checkout tiktok shop,Belanja,156000.0
2023-02-13,jajan sotong,Konsumsi,178000.0
2023-09-13,checkout indomaret,Belanja,246000.0
2023-12-04,checkout cover seatbelt karlo,Belanja,49000.0
2024-06-03,honor asisten,Pendapatan,983000.0
2024-12-22,beli as pully -,Belanja,149850.0
2023-05-09,order abaya dubai nurina store,Belanja,113000.0
2023-09-29,beli mwd9011 polos grey,Belanja,27900.0
2021-04-28,beli mie iblis lv,Konsumsi,65000.0
2023-05-25,nongkrong di kopi kenangan,Konsumsi,132000.0
2023-08-25,beli 1stplayer the one-mp1 extra,Belanja,106000.0
2021-08-20,jajan paket double cheeseburger,Konsumsi,26000.0
2021-12-13,gofood hebat 5,Konsumsi,97000.0
2023-09-11,tagihan pdam,Tagihan,918000.0
2024-04-04,beli shargeek sharge retractable 65w,Belanja,475000.0
2022-07-29,pesen combo 4,Konsumsi,150000.0
2023-07-31,beli topi baseball cap,Belanja,50000.0
2023-11-17,pesen paket ayam spicy,Konsumsi,109000.0
2023-05-03,beli maxim - toples 5,Belanja,17500.0
2024-03-15,order koper pramugari 18 inchi,Belanja,209000.0
2023-03-22,order zippo tarot card,Belanja,535000.0
2024-02-02,bli pewangi pakaian,Belanja,919000.0
2024-04-11,google one,Tagihan,60000.0
2024-03-12,consina ultra light camping,Belanja,266750.0
2024-03-17,beli penelitian kualitatif menggunakan systematic,Belanja,99620.0
2024-10-21,order lanyard custom,Belanja,26000.0
2023-11-19,order ikan hias air tawar,Belanja,35000.0
2023-11-15,kotak amal,Lain-lain,294000.0
2023-11-15,roti gembong,Konsumsi,105000.0
2024-02-12,buku sepotong senja untuk,Belanja,90000.0
2023-03-08,beli funko pop! television,Belanja,300000.0
2024-01-15,aprilia sandal selop brukat,Belanja,57000.0
2023-12-10,admin bca,Lain-lain,112000.0
2023-12-23,cek gula darah,Kesehatan,129000.0
2024-01-04,order lankybox mini mystery,Belanja,195930.0
2024-06-23,sekai kipas angin,Belanja,319000.0
2023-04-09,admin bca,Lain-lain,64000.0
2023-02-26,investree,Investasi,205000.0
2024-04-16,beli batu pandan murah murah,Belanja,35000.0
2022-03-24,beli nasi gudeg,Konsumsi,124000.0
2023-10-31,grabfood salad rolls chicken,Konsumsi,128000.0
2024-09-14,beli tyeso sport thermos flask,Belanja,310780.0
2024-05-31,pipa ajaib gorden tongkat,Belanja,9999.0
2024-06-08,nyicil spesial promo -,Belanja,14000.0
2024-07-30,kacamata kotak kayu minus,Belanja,80000.0
2024-05-15,sewa lapangan voli,Kesehatan,495000.0
2023-03-27,jam tangan pria digitec,Belanja,460000.0
2023-11-16,checkout gantungan baju kayu /,Belanja,12960.0
2023-10-07,nyicil mainan drum jazz /,Belanja,32500.0
2023-06-17,order hoodie adidas athletic dept,Belanja,245000.0
2023-10-07,member gym,Kesehatan,465000.0
2023-11-10,beli sop iga,Konsumsi,121000.0
2022-07-18,pesen mix fruit,Konsumsi,105000.0
2024-03-28,revlon lipstik super,Belanja,55000.0
2023-09-13,face wash,Belanja,680000.0
2023-11-20,maxim ke tempat nongkrong,Transportasi,235000.0
2023-02-18,beli rexus mx9 legionaire,Belanja,399000.0
2024-03-03,cicilan motor,Tagihan,585000.0
2024-01-31,checkout plastik segel thinwall,Belanja,100.0
2023-11-04,checkout barbie dream besties,Belanja,479900.0
2023-10-12,gula,Belanja,109000.0
2023-04-17,beli sandal slop recovery,Belanja,109000.0
2020-11-18,grabfood sambal masak teri,Konsumsi,61000.0
2023-10-15,checkout scalp hair therapy shampoo,Belanja,70000.0
2023-02-17,iuran sampah,Tagihan,316000.0
2022-07-07,gofood paha atas,Konsumsi,22000.0
2023-11-22,plester,Kesehatan,441000.0
2023-08-10,checkout mambobaby sun shield hat,Belanja,125000.0
2020-01-30,grabfood yamie polos,Konsumsi,99000.0
2021-02-18,pesen signature box hcc,Konsumsi,97000.0
2024-03-27,biaya admin bank,Lain-lain,496000.0
2023-11-06,google one,Tagihan,246000.0
2024-04-15,nyicil liquid coffemel by emkay,Belanja,150000.0
2023-09-02,beli yammie pangsit ayam,Konsumsi,41000.0
2023-11-12,pesen seblak basis,Konsumsi,118000.0
2023-05-30,jajan bubur kacang,Konsumsi,87000.0
2022-07-06,grabfood matcha oat,Konsumsi,141000.0
2024-03-10,iuran rt,Tagihan,94000.0
2023-10-30,main bowling,Hiburan,462000.0
2024-02-23,beli lantai kayu parket jati,Belanja,195000.0
2023-01-16,nyicil papan kayu jati,Belanja,90000.0
2022-10-27,pesen paket komplit b(nasi,Konsumsi,146000.0
2020-12-16,jajan rice box chicken,Konsumsi,16000.0
2022-01-18,grabfood indomie tanpa telor,Konsumsi,58000.0
2024-12-28,korek api panjang/,Belanja,15000.0
2024-12-31,beli cosrx salicylic acid,Belanja,69687.0
2019-11-07,beli dada lembut,Konsumsi,24000.0
2023-01-14,ethereum,Investasi,410000.0
2023-02-10,beli ayam bakar,Konsumsi,15000.0
2023-07-02,tarik tunai,Lain-lain,441000.0
2023-11-15,order ms glow super shine,Belanja,59000.0
2023-11-18,paket java jatinangor,Konsumsi,15000.0
2023-06-12,vitamin c,Kesehatan,153000.0
2023-12-20,checkout set hiasan dinding,Belanja,48900.0
2023-05-03,nyicil kanzler beef cocktail saussage,Belanja,32500.0
2023-05-14,roti bakar,Konsumsi,125000.0
2019-10-10,greentea latte,Konsumsi,149000.0
2024-01-16,order rak sepatu tertutup,Belanja,135500.0
2023-10-06,cicilan motor,Tagihan,532000.0
2024-09-10,nyicil kikil sapi tebal sudah,Belanja,25000.0
2022-05-16,pesen makaroni kering asin,Konsumsi,94000.0
2021-08-15,pesen hebat 5,Konsumsi,18000.0
2024-11-28,order cosmos setrika cis,Belanja,150000.0
2024-02-13,order mouse wireless slim,Belanja,80000.0
2023-12-11,checkout philips blender 5000,Belanja,595000.0
2024-11-01,checkout syuga shampoo argan (anti,Belanja,55000.0
2023-11-24,checkout flash sale !!!,Belanja,40500.0
2024-03-22,beli jodoh cinta for,Belanja,34900.0
2024-08-22,beli new arrival !!!,Belanja,30000.0
2024-03-02,nyicil pupuk urea 5kg kemasan,Belanja,61000.0
2023-07-23,langganan chatgpt,Hiburan,223000.0
2023-05-05,kasih tukang parkir,Lain-lain,324000.0
2023-06-26,ganti oli,Transportasi,151000.0
2024-02-11,order serbacuan - jepitan,Belanja,6500.0
2024-02-27,topup ovo,Lain-lain,222000.0
2019-10-29,pesen nasi gudeg,Konsumsi,39000.0
2024-09-15,beli halal terbaik untuk hot,Belanja,52500.0
2022-09-14,beli kopi susu senja,Konsumsi,126000.0
2024-01-13,order [flash sale] merries,Belanja,180487.0
2024-08-15,nyicil lampu tidur 3d,Belanja,25000.0
2023-12-13,byr wifi indihome,Tagihan,991000.0
2023-09-04,shopeefood seafood 45,Konsumsi,135000.0
2024-03-20,sumbangan pengamen,Lain-lain,134000.0
2023-02-06,gantungan kunci pita,Belanja,9500.0
2023-12-20,cuci mobil,Transportasi,34000.0
2020-08-10,beli bebek goreng,Konsumsi,21000.0
2022-09-27,sushi mabar,Konsumsi,102000.0
2023-07-14,beli big five fire,Konsumsi,148000.0
2023-07-05,celana cargo pendek tactical,Belanja,132000.0
2023-08-02,admin bca,Lain-lain,166000.0
2023-03-31,termometer,Kesehatan,370000.0
2023-03-22,nyicil bonsai seribu bintang micro,Belanja,169900.0
2023-12-09,checkout reven leather -,Belanja,95000.0
2023-10-21,sewa lapangan tenis,Kesehatan,209000.0
2024-06-01,main bowling,Hiburan,109000.0
2024-07-29,nyicil ciptadent sikat gigi,Belanja,13888.0
2022-10-18,beli paket nasi kuning,Konsumsi,73000.0
2023-07-26,main biliar,Hiburan,319000.0
2023-08-12,order udang ebi 1kg,Belanja,22000.0
2023-09-30,nonton bioskop,Hiburan,408000.0
2024-05-08,dumbbell,Kesehatan,126000.0
2022-06-04,jajan 5 pcs,Konsumsi,141000.0
2023-07-20,order mukena murah bali dewasa,Belanja,120000.0
2022-03-03,paket es,Konsumsi,77000.0
2024-12-03,tambal ban,Transportasi,136000.0
2021-10-23,beli sate kambing,Konsumsi,54000.0
2024-05-18,order luminarc benidorm glass,Belanja,37300.0
2024-09-08,beli balsem otot geliga 20,Belanja,10055.0
2024-02-21,celana jeans pria reguler,Belanja,99000.0
2023-06-18,order tripod kamera benro t891,Belanja,599000.0
2024-10-15,hormon auxin hormon pertumbuhan,Belanja,43000.0
2023-10-13,beli keset karet empuk mie,Belanja,35000.0
2023-01-24,maxim ke pasar,Transportasi,168000.0
2024-11-17,beli jam dinding seiko original,Belanja,534000.0
2023-08-05,jaket jeans resleting topi,Belanja,169700.0
2023-02-05,fotocopy,Lain-lain,18000.0
2022-01-17,pesen paket nasi,Konsumsi,122000.0
2023-09-29,cicilan paylater,Tagihan,736000.0
2021-11-25,pesen simple set,Konsumsi,148000.0
2023-01-04,voucher game,Hiburan,220000.0
2023-04-21,nyicil jubah dino cosplay dinosaurus,Belanja,98000.0
2024-03-21,ganti oli,Transportasi,23000.0
2024-06-18,nyicil handuk hotel putih,Belanja,112500.0
2024-12-10,order kulit asli lembaran,Belanja,225000.0
2023-02-14,deposit kos,Tempat Tinggal,181000.0
2024-03-29,masker kain polos warna,Belanja,2000.0
2021-10-22,pesen paha atas,Konsumsi,103000.0
2023-07-25,iuran sampah,Tagihan,657000.0
2023-06-10,pesen combo kopi susu,Konsumsi,89000.0
2024-09-04,nyicil action figure one,Belanja,80000.0
2023-12-03,denda kos,Tempat Tinggal,704000.0
2024-08-06,alexandre christie ac 8678,Belanja,799000.0
2024-05-13,beli azko sapu lidi kasur,Belanja,24800.0
2023-05-24,topup flazz,Transportasi,131000.0
2023-10-20,klinik,Kesehatan,252000.0
2023-08-17,bli sepatu futsal,Kesehatan,253000.0
2024-04-30,nyicil taffhome jam dinding besar,Belanja,94900.0
2023-11-14,gofood paket dos nasi,Konsumsi,134000.0
2024-08-08,beli gantungan kunci remove,Belanja,8000.0
2020-10-25,gofood mcflurry feat.,Konsumsi,52000.0
2024-02-25,patungan listrik kos,Tempat Tinggal,58000.0
2024-06-04,checkout nandya creates -,Belanja,40500.0
2024-01-15,obat pusing,Kesehatan,442000.0
2023-04-06,topup flazz,Transportasi,80000.0
2020-01-16,pesen magelangan,Konsumsi,56000.0
2024-06-13,checkout miyako blender 1.5 liter,Belanja,273000.0
2024-12-04,topup ovo,Lain-lain,106000.0
2022-09-12,paha atas,Konsumsi,73000.0
2023-09-15,checkout magic bear botol,Belanja,103500.0
2023-09-08,order kopiah peci rajut corak,Belanja,12000.0
2024-01-29,checkout fantasy karpet lantai,Belanja,139000.0
2023-11-14,beli alfath thobes gamis jubah,Belanja,477000.0
2024-05-07,checkout itensive night cream reglow,Belanja,88000.0
2024-01-14,beli fresh kimchi korea baechu,Belanja,9900.0
2024-02-01,konser musik,Hiburan,176000.0
2021-07-29,jajan salmon mentai rice,Konsumsi,101000.0
2023-03-06,isi e-money,Transportasi,216000.0
2024-05-02,nyicil meja belajar lipat portable,Belanja,34000.0
2023-11-12,patungan makan,Lain-lain,247000.0
2024-05-08,uang sampah kos,Tempat Tinggal,100000.0
2024-10-12,order handuk mandi terry palmer,Belanja,85900.0
2024-03-24,order handuk mandi katun,Belanja,109000.0
2023-01-14,grabfood ropang oreo,Konsumsi,43000.0
2023-12-27,order montana nail clipper gunting,Belanja,2426.0
2024-07-08,rabbit ransel wanita,Belanja,279000.0
2023-04-02,beli pigeon teens everyday,Belanja,35000.0
2024-09-07,nyicil nametag b2 / a2,Belanja,4000.0
2024-03-01,iuran keamanan,Tagihan,358000.0
2023-12-27,karaoke,Hiburan,255000.0
2021-09-25,beli 5 plus 3,Konsumsi,126000.0
2024-03-18,beli tula laptop sleeve puffy,Belanja,63939.0
2024-07-07,order speaker fleco soundbar home,Belanja,229950.0
2020-02-04,beli yamie asin pangsit,Konsumsi,67000.0
2023-08-23,nyicil facial sheet mask,Belanja,3400.0
2022-04-20,beli nasi goreng suwir,Konsumsi,142000.0
2023-09-20,nonton bioskop,Hiburan,406000.0
2023-12-12,tambal ban,Transportasi,51000.0
2024-01-06,rok plisket wanita jumbo,Belanja,34800.0
2023-06-06,noxelic custom gaming mousepad,Belanja,139000.0
2023-04-24,[original] octavia sandal wedges,Belanja,248000.0
2024-01-13,ojol ke futsal,Transportasi,147000.0
2024-01-06,hasier heavyweight classic core,Belanja,107100.0
2024-06-30,custom gantungan kunci akrilik,Belanja,17500.0
2023-12-08,checkout batu akik kalimaya,Belanja,25000.0
2023-10-22,jajan nasi ayam,Konsumsi,110000.0
2024-08-08,nyicil tumbler stainless steel,Belanja,367999.0
2020-08-09,grabfood seblakk bakso,Konsumsi,122000.0
2023-03-28,nyicil rak cermin gantung,Belanja,78500.0
2024-05-16,nyicil steffi pro -,Belanja,250000.0
2023-10-23,refund tiket,Pendapatan,886000.0
2023-11-01,ready cincin berlian,Belanja,349000.0
2024-05-17,order meja belajar tempel,Belanja,63000.0
2024-04-30,beli madame gie blushing my,Belanja,18000.0
2019-09-15,jajan nasi + paha,Konsumsi,94000.0
2023-12-01,ojol ke bandara,Transportasi,88000.0
2023-11-28,beli bantal guling kapuk,Belanja,115000.0
2021-12-20,dada,Konsumsi,88000.0
2023-08-23,order cat sintetis kayu,Belanja,82000.0
2023-09-03,sewa kontrakan,Tempat Tinggal,505000.0
2024-12-12,nyicil sarung tangan 01 hikemore,Belanja,119000.0
2023-09-30,jajan mcspicy mcflavor,Konsumsi,81000.0
2024-05-02,cicilan motor,Tagihan,934000.0
2022-12-08,gofood mie sejati (asin/,Konsumsi,78000.0
2022-02-06,gofood paket hemat,Konsumsi,131000.0
2022-06-14,jajan ala 8,Konsumsi,101000.0
2024-04-13,saham bbca,Investasi,842000.0
2024-05-16,nyicil [garansi murah] miyako blender,Belanja,389742.0
2023-10-14,jajan ayam bakar,Konsumsi,125000.0
2023-08-17,kulit asli kambing,Belanja,175000.0
2022-10-31,pesen mie iblis lv,Konsumsi,131000.0
2024-02-21,topup shopeepay,Lain-lain,127000.0
2023-01-20,dumbbell,Kesehatan,75000.0
2023-06-16,nyicil peci hitam polos,Belanja,90000.0
2024-03-09,langganan icloud,Tagihan,384000.0
2023-02-07,topup dana,Lain-lain,249000.0
2023-11-22,gofood mie gacoan lv,Konsumsi,49000.0
2024-03-01,beli hk mustika - anting,Belanja,827500.0
2023-06-07,wortel lokal 500gr,Belanja,15000.0
2023-11-21,beli nasi putih,Konsumsi,134000.0
2023-02-11,saham goto,Investasi,986000.0
2023-05-20,nyicil setelan kebaya tunik modern,Belanja,200000.0
2020-07-19,beli simple set,Konsumsi,46000.0
2024-02-03,checkout alfamart,Belanja,827000.0
2023-08-16,order gulavit gula putih,Belanja,27250.0
2023-07-11,piring makan cekung,Belanja,33000.0
2021-01-08,jajan chicken strips (3pcs),Konsumsi,145000.0
2021-07-30,hot garpot,Konsumsi,75000.0
2023-08-26,nyicil implora cheek &,Belanja,20000.0
2023-12-05,checkout mandalika parfum - gorgeous,Belanja,654500.0
2023-09-09,beli keju,Belanja,964000.0
2023-04-26,nyicil maudy sweater rajut,Belanja,0.0
2024-04-05,pulsa indihome,Tagihan,994000.0
2024-04-17,nyicil gantungan kunci /,Belanja,1250.0
2019-12-28,jajan big breakfast combo,Konsumsi,55000.0
2023-10-21,nyicil polo team tas,Belanja,229000.0
2024-03-01,handuk mandi sarang lebah,Belanja,83592.0
2024-08-25,order aonijie 4039 arm sleeve,Belanja,40000.0
2023-01-27,nyicil [special price] koze premium,Belanja,25000.0
2023-04-16,langganan icloud,Tagihan,879000.0
2024-05-02,ganti rugi,Lain-lain,12000.0
2022-05-06,pesen nasi orak arik,Konsumsi,137000.0
2023-04-09,order sandal high heels,Belanja,48000.0
2023-06-19,nyicil kk307 kaos kaki wanita,Belanja,8000.0
2023-02-17,nonton bioskop,Hiburan,193000.0
2023-10-26,checkout fast power bank 20000mah,Belanja,230550.0
